OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1999-025DYM","FENGYUN 1C DEB","36667","PRC","102.93","97.76","989","805","SMALL","0","1999-05-10",""
"1999-025DYK","FENGYUN 1C DEB","36665","PRC","101.37","98.39","924","724","SMALL","0","1999-05-10",""
"1999-025DYJ","FENGYUN 1C DEB","36664","PRC","101.55","98.60","956","709","SMALL","0","1999-05-10",""
"1999-025DYH","FENGYUN 1C DEB","36663","PRC","102.11","98.78","871","847","SMALL","0","1999-05-10",""
"1999-025DYF","FENGYUN 1C DEB","36661","PRC","101.19","98.93","834","797","SMALL","0","1999-05-10",""
"1999-025DYE","FENGYUN 1C DEB","36660","PRC","101.84","98.62","879","812","SMALL","0","1999-05-10",""
"1999-025DYD","FENGYUN 1C DEB","36659","PRC","103.78","99.86","1036","839","SMALL","0","1999-05-10",""
"1999-025DYC","FENGYUN 1C DEB","36658","PRC","100.78","98.75","854","737","SMALL","0","1999-05-10",""
"1999-025DYB","FENGYUN 1C DEB","36657","PRC","98.22","99.42","747","600","SMALL","0","1999-05-10",""
"1999-025DYA","FENGYUN 1C DEB","36656","PRC","106.34","97.41","1306","808","SMALL","0","1999-05-10",""
"1999-025DXW","FENGYUN 1C DEB","36652","PRC","101.16","98.93","853","774","SMALL","0","1999-05-10",""
"1999-025DXR","FENGYUN 1C DEB","36647","PRC","103.62","96.12","1104","755","SMALL","0","1999-05-10",""
"1999-025DXP","FENGYUN 1C DEB","36645","PRC","106.06","98.50","1265","823","SMALL","0","1999-05-10",""
"1999-025DXN","FENGYUN 1C DEB","36644","PRC","105.93","98.42","1247","829","SMALL","0","1999-05-10",""
"1993-036BEW","COSMOS 2251 DEB","36632","CIS","99.75","74.00","772","722","SMALL","0","1993-06-16",""
"1993-036BEL","COSMOS 2251 DEB","36622","CIS","97.50","74.02","685","593","SMALL","0","1993-06-16",""
"1993-036BEC","COSMOS 2251 DEB","36614","CIS","98.54","74.02","697","681","SMALL","0","1993-06-16",""
"2010-031A","OFEQ 9","36608","ISRA","","","","","","0","2010-06-22","NO ELEMENTS AVAILABLE"
"2010-030B","SL-24 R/B","36606","CIS","100.79","97.45","1096","496","LARGE","0","2010-06-21",""
"2010-030A","TANDEM X","36605","GER","94.79","97.45","510","507","LARGE","0","2010-06-21",""
"2010-028E","SL-24 DEB","36602","CIS","97.41","97.97","645","624","LARGE","0","2010-06-15",""
"2010-028D","SL-24 DEB","36601","CIS","99.19","98.31","732","707","LARGE","0","2010-06-15",""
"2010-028C","BPA 1/SL-24 R/B","36600","UKR","104.90","98.27","1265","714","LARGE","0","2010-06-15",""
"2010-028B","PRISMA (MANGO)","36599","SWED","98.70","98.03","733","659","MEDIUM","0","2010-06-15",""
"2010-028A","PICARD","36598","FR","99.13","98.28","718","716","MEDIUM","0","2010-06-15",""
"2010-027B","CZ-2D R/B","36597","PRC","95.86","97.99","594","526","LARGE","0","2010-06-15",""
"2010-027A","SJ-12","36596","PRC","95.02","97.77","525","514","LARGE","0","2010-06-15",""
"2010-025C","BREEZE-M DEB","36594","CIS","280.37","49.44","15343","281","LARGE","0","2010-06-03",""
"2010-025B","BREEZE-M R/B","36593","CIS","694.25","18.93","34251","4937","LARGE","0","2010-06-03",""
"2010-025A","BADR-5 (ARABSAT 5B)","36592","AB","1436.15","0.04","35792","35783","LARGE","0","2010-06-03",""
"2010-024A","BEIDOU 4","36590","PRC","1436.11","4.24","35818","35756","LARGE","0","2010-06-02",""
"2010-023B","SL-19 R/B","36589","CIS","106.00","100.49","1208","874","LARGE","0","2010-06-02",""
"2010-023A","SERVIS 2","36588","JPN","109.42","100.43","1213","1187","LARGE","0","2010-06-02",""
"2009-075B","BREEZE-M R/B","36587","CIS","722.12","21.67","35640","4928","LARGE","0","2009-12-29",""
"2010-022B","DELTA 4 R/B","36586","US","754.16","53.84","21649","20486","LARGE","0","2010-05-28",""
"2010-022A","NAVSTAR 65 (USA 213)","36585","US","718.00","54.29","20521","19844","LARGE","0","2010-05-28",""
"2010-021C","ARIANE 5 R/B","36583","FR","558.27","3.31","31891","271","LARGE","0","2010-05-21",""
"2010-021B","COMSATBW-2","36582","GER","1436.15","0.05","35798","35777","LARGE","0","2010-05-21",""
"2010-021A","ASTRA 3B","36581","SES","1436.09","1.17","35799","35774","LARGE","0","2010-05-21",""
"2010-020H","H-2A DEB","36580","JPN","","","","","","0","2010-05-20","HELIOCENTRIC ORBIT (SUN)"
"2010-020G","H-2A R/B","36579","JPN","","","","","","0","2010-05-20","HELIOCENTRIC ORBIT (SUN)"
"2010-020F","UNITEC-1","36578","JPN","","","","","","0","2010-05-20","HELIOCENTRIC ORBIT (SUN)"
"2010-020E","IKAROS","36577","JPN","","","","","","0","2010-05-20","HELIOCENTRIC ORBIT (SUN)"
"2010-020D","AKATSUKI (PLANET-C)","36576","JPN","","","","","","0","2010-05-20","HELIOCENTRIC ORBIT (SUN)"
"2006-002AA","ALOS DEB","36571","JPN","97.02","98.03","617","615","SMALL","0","2006-01-24",""
"1993-036BDV","COSMOS 2251 DEB","36559","CIS","103.12","74.13","1096","717","SMALL","0","1993-06-16",""
"1993-036BDU","COSMOS 2251 DEB","36558","CIS","98.90","74.04","713","699","SMALL","0","1993-06-16",""
"1993-036BDT","COSMOS 2251 DEB","36557","CIS","97.21","73.98","639","612","SMALL","0","1993-06-16",""
"1993-036BDM","COSMOS 2251 DEB","36551","CIS","95.63","73.88","580","518","SMALL","0","1993-06-16",""
"1993-036BDL","COSMOS 2251 DEB","36550","CIS","100.88","74.04","854","746","SMALL","0","1993-06-16",""
"1993-036BDA","COSMOS 2251 DEB","36540","CIS","98.67","74.03","703","687","SMALL","0","1993-06-16",""
"1993-036BCZ","COSMOS 2251 DEB","36539","CIS","98.64","74.02","712","675","SMALL","0","1993-06-16",""
"1993-036BCT","COSMOS 2251 DEB","36533","CIS","99.30","74.01","759","692","SMALL","0","1993-06-16",""
"1993-036BCR","COSMOS 2251 DEB","36531","CIS","101.68","74.10","972","705","SMALL","0","1993-06-16",""
"1993-036BCP","COSMOS 2251 DEB","36529","CIS","100.67","74.04","885","696","SMALL","0","1993-06-16",""
"1993-036BCN","COSMOS 2251 DEB","36528","CIS","100.63","74.02","847","730","SMALL","0","1993-06-16",""
"2010-017B","SL-8 R/B","36520","CIS","104.87","82.96","1009","968","LARGE","0","2010-04-27",""
"2010-017A","COSMOS 2463","36519","CIS","104.98","82.96","1021","966","LARGE","0","2010-04-27",""
"2010-016B","BREEZE M R/B","36517","CIS","1195.51","7.98","33598","28272","MEDIUM","0","2010-04-24",""
"2010-016A","SES 1","36516","SES","1436.12","0.02","35799","35775","LARGE","0","2010-04-24",""
"2010-015B","ATLAS 5 CENTAUR R/B","36515","US","","","","","","0","2010-04-22","NO ELEMENTS AVAILABLE"
"2010-015A","OTV 1 (USA 212)","36514","US","","","","","","0","2010-04-22","NO LONGER ON ORBIT"
"2010-013C","SL-24 DEB","36510","CIS","97.64","92.03","661","630","LARGE","0","2010-04-08",""
"2010-013B","SL-24 R/B","36509","CIS","103.31","91.92","1114","717","LARGE","0","2010-04-08",""
"2010-013A","CRYOSAT 2","36508","ESA","99.18","92.02","721","718","LARGE","0","2010-04-08",""
"2010-010C","BREEZE-M DEB (TANK)","36501","CIS","241.46","49.65","12629","304","LARGE","0","2010-03-20",""
"2010-010B","BREEZE-M R/B","36500","CIS","641.77","25.98","34124","2412","LARGE","0","2010-03-20",""
"2010-010A","ECHOSTAR 14","36499","US","1436.11","0.02","35797","35777","LARGE","0","2010-03-20",""
"1997-051WP","IRIDIUM 33 DEB","36497","US","99.31","86.15","767","684","SMALL","0","1997-09-14",""
"1997-051WK","IRIDIUM 33 DEB","36493","US","98.20","86.36","681","663","SMALL","0","1997-09-14",""
"1997-051WG","IRIDIUM 33 DEB","36490","US","97.41","86.37","637","632","SMALL","0","1997-09-14",""
"1997-051VZ","IRIDIUM 33 DEB","36483","US","99.58","86.38","743","734","SMALL","0","1997-09-14",""
"1997-051VY","IRIDIUM 33 DEB","36482","US","98.91","86.35","721","692","SMALL","0","1997-09-14",""
"1993-036BBV","COSMOS 2251 DEB","36470","CIS","95.10","73.84","543","504","SMALL","0","1993-06-16",""
"1993-036BBS","COSMOS 2251 DEB","36467","CIS","100.75","73.86","882","706","SMALL","0","1993-06-16",""
"1993-036BBJ","COSMOS 2251 DEB","36459","CIS","100.92","74.04","884","720","SMALL","0","1993-06-16",""
"1993-036BBC","COSMOS 2251 DEB","36453","CIS","99.09","73.93","766","664","SMALL","0","1993-06-16",""
"1993-036BBA","COSMOS 2251 DEB","36451","CIS","101.48","73.95","961","696","SMALL","0","1993-06-16",""
"1993-036BAQ","COSMOS 2251 DEB","36441","CIS","95.49","73.83","617","467","SMALL","0","1993-06-16",""
"1993-036BAN","COSMOS 2251 DEB","36439","CIS","106.82","73.98","1399","760","SMALL","0","1993-06-16",""
"1993-036BAL","COSMOS 2251 DEB","36437","CIS","97.82","73.94","669","640","SMALL","0","1993-06-16",""
"1993-036BAD","COSMOS 2251 DEB","36430","CIS","100.84","74.01","867","730","SMALL","0","1993-06-16",""
"1993-036AZW","COSMOS 2251 DEB","36423","CIS","96.69","73.78","660","540","SMALL","0","1993-06-16",""
"1993-036AZT","COSMOS 2251 DEB","36420","CIS","100.21","74.04","782","755","SMALL","0","1993-06-16",""
"1993-036AZS","COSMOS 2251 DEB","36419","CIS","97.83","73.83","696","614","SMALL","0","1993-06-16",""
"2010-009F","CZ-4C DEB","36418","PRC","106.96","63.37","1476","696","LARGE","0","2010-03-05",""
"2010-009E","CZ-4C DEB","36417","PRC","106.95","63.37","1477","694","LARGE","0","2010-03-05",""
"2010-009D","CZ-4C R/B","36416","PRC","104.89","63.39","1497","482","LARGE","0","2010-03-05",""
"2010-009C","YAOGAN 9C","36415","PRC","107.01","63.37","1483","693","LARGE","0","2010-03-05",""
"2010-009B","YAOGAN 9B","36414","PRC","107.01","63.37","1483","694","LARGE","0","2010-03-05",""
"2010-009A","YAOGAN 9A","36413","PRC","107.01","63.37","1482","694","LARGE","0","2010-03-05",""
"2010-008B","DELTA 4 R/B","36412","US","746.51","13.41","35225","6538","LARGE","0","2010-03-04",""
"2010-008A","GOES 15","36411","US","1434.79","0.98","35767","35755","LARGE","0","2010-03-04",""
"2010-007H","SL-12 R/B(AUX MOTOR)","36407","CIS","338.40","65.33","18667","749","MEDIUM","0","2010-03-01",""
"2010-007G","SL-12 R/B(AUX MOTOR)","36406","CIS","340.35","64.64","18920","619","MEDIUM","0","2010-03-01",""
"2010-007D","SL-12 R/B(2)","36403","CIS","675.06","65.48","19161","19065","LARGE","0","2010-03-01",""
"2010-007C","COSMOS 2460 (GLONASS)","36402","CIS","675.72","65.49","19134","19125","LARGE","0","2010-03-01",""
"2010-007B","COSMOS 2461 (GLONASS)","36401","CIS","675.72","65.50","19185","19074","LARGE","0","2010-03-01",""
"2010-007A","COSMOS 2459 (GLONASS)","36400","CIS","675.69","65.51","19197","19060","LARGE","0","2010-03-01",""
"2010-006C","BREEZE-M DEB (TANK)","36399","CIS","635.29","46.35","35718","485","LARGE","0","2010-02-12",""
"2010-006B","BREEZE-M R/B","36398","CIS","1656.28","13.58","42095","37891","LARGE","0","2010-02-12",""
"2010-006A","INTELSAT 16","36397","ITSO","1436.10","0.02","35795","35778","LARGE","0","2010-02-12",""
"2010-005B","ATLAS 5 CENTAUR R/B","36396","US","629.25","28.60","33466","2426","LARGE","0","2010-02-11",""
"2010-005A","SDO","36395","US","1436.04","34.40","35788","35783","LARGE","0","2010-02-11",""
"1997-051VU","IRIDIUM 33 DEB","36390","US","97.65","86.29","666","627","SMALL","0","1997-09-14",""
"1993-036AZN","COSMOS 2251 DEB","36385","CIS","97.66","73.97","743","550","SMALL","0","1993-06-16",""
"1993-036AZG","COSMOS 2251 DEB","36379","CIS","100.26","74.01","805","737","SMALL","0","1993-06-16",""
"1993-036AYY","COSMOS 2251 DEB","36371","CIS","97.80","74.01","658","649","SMALL","0","1993-06-16",""
"1993-036AYW","COSMOS 2251 DEB","36369","CIS","97.61","74.03","652","637","SMALL","0","1993-06-16",""
"1993-036AYU","COSMOS 2251 DEB","36367","CIS","103.85","74.10","1131","750","SMALL","0","1993-06-16",""
"1993-036AYT","COSMOS 2251 DEB","36366","CIS","100.40","74.07","839","716","SMALL","0","1993-06-16",""
"2006-015J","YAOGAN 1 DEB","36365","PRC","94.91","97.77","522","507","LARGE","0","2006-04-26",""
"2010-002C","BREEZE-M DEB (TANK)","36360","CIS","613.02","45.79","34126","926","LARGE","0","2010-01-28",""
"2010-002B","BREEZE-M R/B","36359","CIS","1384.08","10.70","35638","33887","LARGE","0","2010-01-28",""
"2010-002A","RADUGA 1M-2","36358","CIS","1455.02","3.32","36193","36120","LARGE","0","2010-01-28",""
"1982-025AT","METEOR 2-8 DEB","36357","CIS","102.30","82.54","877","857","SMALL","0","1982-03-25",""
"1982-025AS","METEOR 2-8 DEB","36356","CIS","100.84","82.52","804","793","SMALL","0","1982-03-25",""
"1982-025AR","METEOR 2-8 DEB","36355","CIS","100.30","82.51","785","760","SMALL","0","1982-03-25",""
"1982-025AQ","METEOR 2-8 DEB","36354","CIS","100.87","82.49","812","788","SMALL","0","1982-03-25",""
"1982-025AP","METEOR 2-8 DEB","36353","CIS","101.69","82.54","847","830","SMALL","0","1982-03-25",""
"1982-025AN","METEOR 2-8 DEB","36352","CIS","100.36","82.53","788","763","SMALL","0","1982-03-25",""
"1982-025AM","METEOR 2-8 DEB","36351","CIS","100.75","82.54","801","788","SMALL","0","1982-03-25",""
"1982-025AL","METEOR 2-8 DEB","36350","CIS","100.33","82.52","789","760","SMALL","0","1982-03-25",""
"1982-025AK","METEOR 2-8 DEB","36349","CIS","99.96","82.50","767","746","SMALL","0","1982-03-25",""
"1982-025AJ","METEOR 2-8 DEB","36348","CIS","100.58","82.47","791","781","SMALL","0","1982-03-25",""
"1982-025AH","METEOR 2-8 DEB","36347","CIS","102.38","82.53","882","861","SMALL","0","1982-03-25",""
